order_id,order_date,ship_date,ship_mode,shipping_cost,order_priority,customer_id,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_delay
ORD01167,2022-09-19,2022-09-21,Standard Class,22.63,Critical,CUST0475,Consumer,United States,Dallas,Texas,South,PROD0156,Office Supplies,Binders,Binders Model 186,758.26,4,0.1,174.4,2
ORD01168,2021-01-11,2021-01-16,Same Day,18.65,Low,CUST0137,Home Office,United States,San Jose,California,West,PROD0089,Furniture,Chairs,Chairs Model 261,987.3,8,0,49.37,5
ORD01169,2022-02-22,2022-03-03,Second Class,8.56,Critical,CUST0007,Consumer,United States,San Jose,California,West,PROD0065,Furniture,Bookcases,Bookcases Model 237,633.52,10,0.1,95.03,9
ORD01170,2020-12-06,2020-12-13,Same Day,8.42,Critical,CUST0211,Corporate,United States,Dallas,Texas,South,PROD0179,Office Supplies,Paper,Paper Model 238,701.86,3,0.3,126.33,7
ORD01171,2021-11-08,2021-11-09,Second Class,26,High,CUST0201,Consumer,United States,San Jose,California,West,PROD0117,Furniture,Tables,Tables Model 134,1920.36,2,0.2,384.07,1
ORD01172,2020-07-29,2020-08-04,Standard Class,39.2,Low,CUST0287,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0081,Office Supplies,Art,Art Model 277,350.99,5,0.2,63.18,6
ORD01173,2021-04-27,2021-05-07,Standard Class,14.15,Low,CUST0206,Home Office,United States,San Antonio,Texas,South,PROD0052,Furniture,Chairs,Chairs Model 842,420.47,1,0.2,63.07,10
ORD01174,2022-12-27,2023-01-06,Same Day,31,Low,CUST0290,Home Office,United States,Houston,Texas,South,PROD0155,Furniture,Bookcases,Bookcases Model 133,940.43,1,0.3,253.92,10
ORD01175,2022-06-10,2022-06-19,Standard Class,5.64,High,CUST0444,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0127,Office Supplies,Paper,Paper Model 387,1904.07,10,0.1,399.85,9
ORD01176,2020-08-03,2020-08-10,Second Class,10.88,Critical,CUST0190,Home Office,United States,San Jose,California,West,PROD0017,Office Supplies,Storage,Storage Model 787,568.96,9,0.2,130.86,7
ORD01177,2021-09-17,2021-09-19,First Class,29.65,Low,CUST0034,Consumer,United States,San Jose,California,West,PROD0059,Office Supplies,Binders,Binders Model 165,149.07,1,0.1,40.25,2
ORD01178,2020-05-30,2020-06-04,Standard Class,46.64,High,CUST0500,Corporate,United States,Los Angeles,California,West,PROD0036,Furniture,Chairs,Chairs Model 876,683.58,4,0,116.21,5
ORD01179,2022-01-16,2022-01-19,Same Day,24.93,Critical,CUST0248,Corporate,United States,Los Angeles,California,West,PROD0103,Office Supplies,Binders,Binders Model 517,1697.97,3,0.2,118.86,3
ORD01180,2020-03-19,2020-03-28,Second Class,17.36,High,CUST0467,Corporate,United States,New York,New York,East,PROD0036,Office Supplies,Paper,Paper Model 122,1312.05,6,0.1,209.93,9
ORD01181,2020-07-31,2020-08-06,Same Day,47.49,High,CUST0468,Corporate,United States,Chicago,Illinois,Central,PROD0030,Office Supplies,Art,Art Model 491,226.03,1,0.3,56.51,6
ORD01182,2022-01-08,2022-01-15,Standard Class,7.77,Low,CUST0090,Consumer,United States,Houston,Texas,South,PROD0031,Technology,Accessories,Accessories Model 259,1782.87,9,0.3,356.57,7
ORD01183,2021-04-09,2021-04-12,Second Class,45.87,High,CUST0182,Consumer,United States,Los Angeles,California,West,PROD0158,Office Supplies,Binders,Binders Model 422,214.72,8,0,30.06,3
ORD01184,2022-04-12,2022-04-19,Second Class,44.8,Medium,CUST0207,Home Office,United States,San Diego,California,West,PROD0036,Technology,Computers,Computers Model 545,1182.64,1,0.3,236.53,7
ORD01185,2021-02-24,2021-03-05,Standard Class,9.2,Medium,CUST0123,Home Office,United States,San Antonio,Texas,South,PROD0052,Furniture,Chairs,Chairs Model 974,1167.06,5,0.3,268.42,9
ORD01186,2020-11-13,2020-11-21,Same Day,31.48,Low,CUST0036,Home Office,United States,San Diego,California,West,PROD0056,Office Supplies,Binders,Binders Model 884,413.53,6,0.2,70.3,8
ORD01187,2020-05-05,2020-05-13,Same Day,16.08,Critical,CUST0423,Consumer,United States,Phoenix,Arizona,West,PROD0179,Technology,Computers,Computers Model 210,723.94,9,0,180.99,8
ORD01188,2020-10-11,2020-10-16,First Class,18.31,Medium,CUST0450,Consumer,United States,Phoenix,Arizona,West,PROD0163,Furniture,Bookcases,Bookcases Model 975,1666.28,5,0.1,349.92,5
ORD01189,2020-12-09,2020-12-19,First Class,23.07,Medium,CUST0327,Corporate,United States,San Antonio,Texas,South,PROD0067,Furniture,Tables,Tables Model 791,1403.6,10,0.2,140.36,10
ORD01190,2022-11-14,2022-11-18,Same Day,34.98,Medium,CUST0464,Corporate,United States,Phoenix,Arizona,West,PROD0195,Office Supplies,Storage,Storage Model 715,1076.3,5,0.3,269.07,4
ORD01191,2020-07-11,2020-07-20,Standard Class,35.21,Medium,CUST0183,Consumer,United States,San Antonio,Texas,South,PROD0013,Technology,Accessories,Accessories Model 220,1570.51,5,0.3,314.1,9
ORD01192,2021-04-15,2021-04-23,Standard Class,22.34,Low,CUST0025,Home Office,United States,San Antonio,Texas,South,PROD0186,Office Supplies,Binders,Binders Model 536,125.13,9,0.1,35.04,8
ORD01193,2022-03-25,2022-03-30,First Class,17.04,Medium,CUST0232,Corporate,United States,Phoenix,Arizona,West,PROD0117,Office Supplies,Paper,Paper Model 757,559.81,1,0.1,33.59,5
ORD01194,2020-01-17,2020-01-20,Second Class,9.07,Medium,CUST0259,Home Office,United States,San Antonio,Texas,South,PROD0088,Technology,Phones,Phones Model 114,155.61,2,0.3,10.89,3
ORD01195,2020-09-15,2020-09-20,Standard Class,8.02,Critical,CUST0198,Corporate,United States,Houston,Texas,South,PROD0049,Furniture,Tables,Tables Model 948,1112.26,6,0.3,144.59,5
ORD01196,2021-09-04,2021-09-05,Same Day,49.76,Low,CUST0369,Corporate,United States,Chicago,Illinois,Central,PROD0184,Office Supplies,Art,Art Model 460,824.88,8,0,189.72,1
ORD01197,2021-10-26,2021-11-04,Standard Class,22.53,Critical,CUST0360,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0082,Office Supplies,Paper,Paper Model 308,1135.76,2,0.1,318.01,9
ORD01198,2020-11-01,2020-11-06,Second Class,45.82,Critical,CUST0487,Consumer,United States,Phoenix,Arizona,West,PROD0019,Technology,Phones,Phones Model 692,248.54,5,0,49.71,5
ORD01199,2022-02-27,2022-03-04,Second Class,37.87,Low,CUST0116,Corporate,United States,Dallas,Texas,South,PROD0175,Technology,Computers,Computers Model 369,1953.83,5,0.3,273.54,5
ORD01200,2021-09-18,2021-09-20,First Class,17.42,High,CUST0426,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0151,Office Supplies,Paper,Paper Model 971,1266.13,1,0.2,215.24,2
ORD01201,2020-02-21,2020-03-01,Second Class,16.74,High,CUST0487,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0059,Furniture,Bookcases,Bookcases Model 609,338.97,8,0,47.46,9
ORD01202,2022-12-09,2022-12-19,Same Day,29.61,Critical,CUST0100,Consumer,United States,Los Angeles,California,West,PROD0164,Furniture,Bookcases,Bookcases Model 309,1716.31,3,0.1,137.3,10
ORD01203,2022-02-02,2022-02-04,Second Class,14.41,Medium,CUST0366,Consumer,United States,Los Angeles,California,West,PROD0037,Technology,Phones,Phones Model 591,621.89,8,0,99.5,2
ORD01204,2022-07-27,2022-07-31,Standard Class,5.26,Low,CUST0295,Corporate,United States,Dallas,Texas,South,PROD0180,Furniture,Furnishings,Furnishings Model 385,1137.09,3,0.2,272.9,4
ORD01205,2020-12-09,2020-12-16,First Class,27.26,Low,CUST0281,Home Office,United States,Houston,Texas,South,PROD0174,Technology,Computers,Computers Model 908,896.67,6,0.2,242.1,7
ORD01206,2021-06-23,2021-06-24,Same Day,37.81,Low,CUST0027,Corporate,United States,San Diego,California,West,PROD0147,Furniture,Chairs,Chairs Model 830,108.38,10,0.1,30.35,1
ORD01207,2020-03-28,2020-04-01,First Class,19.19,Critical,CUST0244,Corporate,United States,San Diego,California,West,PROD0112,Technology,Phones,Phones Model 891,184.11,3,0.1,11.05,4
ORD01208,2021-05-30,2021-06-02,First Class,29.35,High,CUST0312,Consumer,United States,San Diego,California,West,PROD0048,Furniture,Chairs,Chairs Model 314,726.04,2,0,174.25,3
ORD01209,2020-02-12,2020-02-17,Same Day,47.98,Critical,CUST0201,Corporate,United States,Los Angeles,California,West,PROD0100,Office Supplies,Art,Art Model 832,432.53,3,0.2,121.11,5
ORD01210,2021-06-04,2021-06-06,Second Class,44.31,High,CUST0470,Corporate,United States,Houston,Texas,South,PROD0094,Furniture,Tables,Tables Model 175,395.84,1,0.1,114.79,2
ORD01211,2022-11-24,2022-11-25,Standard Class,42.94,High,CUST0461,Home Office,United States,Los Angeles,California,West,PROD0094,Furniture,Furnishings,Furnishings Model 717,208.12,8,0,16.65,1
ORD01212,2021-01-21,2021-01-24,Same Day,17.74,Medium,CUST0442,Home Office,United States,Chicago,Illinois,Central,PROD0047,Technology,Accessories,Accessories Model 123,153.04,10,0.3,38.26,3
ORD01213,2021-12-28,2022-01-03,First Class,11.67,Low,CUST0477,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0118,Office Supplies,Storage,Storage Model 378,420.9,5,0.1,79.97,6
ORD01214,2021-06-17,2021-06-26,Same Day,12.22,Low,CUST0261,Corporate,United States,Houston,Texas,South,PROD0099,Furniture,Furnishings,Furnishings Model 604,196.94,3,0.3,47.27,9
ORD01215,2021-07-06,2021-07-15,First Class,14.49,High,CUST0446,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0120,Furniture,Furnishings,Furnishings Model 628,1223.36,1,0,367.01,9
ORD01216,2021-09-16,2021-09-21,Second Class,10.98,High,CUST0490,Corporate,United States,New York,New York,East,PROD0033,Technology,Accessories,Accessories Model 808,310.51,1,0.2,62.1,5
ORD01217,2020-07-26,2020-07-27,First Class,6.4,Critical,CUST0125,Consumer,United States,Houston,Texas,South,PROD0198,Technology,Phones,Phones Model 983,230.38,9,0.1,20.73,1
ORD01218,2021-02-17,2021-02-22,Same Day,23.88,Low,CUST0331,Consumer,United States,San Jose,California,West,PROD0050,Office Supplies,Binders,Binders Model 635,1475.72,8,0.1,413.2,5
ORD01219,2020-07-12,2020-07-20,Same Day,17.84,High,CUST0491,Home Office,United States,Phoenix,Arizona,West,PROD0096,Office Supplies,Binders,Binders Model 494,310.77,10,0.1,87.02,8
ORD01220,2021-03-14,2021-03-18,Standard Class,13.71,Low,CUST0222,Home Office,United States,Houston,Texas,South,PROD0129,Technology,Accessories,Accessories Model 543,1754.64,3,0.2,368.47,4
ORD01221,2020-11-22,2020-11-27,Standard Class,13.63,Low,CUST0152,Corporate,United States,Dallas,Texas,South,PROD0122,Furniture,Chairs,Chairs Model 320,952.07,4,0.1,171.37,5
ORD01222,2020-03-17,2020-03-26,Second Class,21.75,Medium,CUST0084,Corporate,United States,Houston,Texas,South,PROD0009,Technology,Accessories,Accessories Model 493,163.17,10,0,9.79,9
ORD01223,2021-01-21,2021-01-27,Standard Class,26.5,Low,CUST0453,Consumer,United States,New York,New York,East,PROD0047,Furniture,Chairs,Chairs Model 250,201.83,10,0.3,44.4,6
ORD01224,2021-10-05,2021-10-14,First Class,14.99,Low,CUST0119,Consumer,United States,Dallas,Texas,South,PROD0120,Furniture,Chairs,Chairs Model 567,569.31,3,0.1,153.71,9
ORD01225,2022-12-18,2022-12-23,Second Class,15.1,Low,CUST0212,Corporate,United States,Phoenix,Arizona,West,PROD0068,Technology,Phones,Phones Model 909,847.62,9,0.1,186.48,5
ORD01226,2021-09-17,2021-09-18,Standard Class,23.88,Low,CUST0478,Corporate,United States,San Antonio,Texas,South,PROD0195,Furniture,Bookcases,Bookcases Model 791,1030.33,1,0.3,267.89,1
ORD01227,2022-10-15,2022-10-16,Standard Class,49,Low,CUST0228,Consumer,United States,Los Angeles,California,West,PROD0153,Office Supplies,Art,Art Model 864,1461.24,3,0.2,277.64,1
ORD01228,2022-10-11,2022-10-14,Same Day,17.43,Critical,CUST0391,Consumer,United States,San Antonio,Texas,South,PROD0165,Office Supplies,Binders,Binders Model 264,1348.25,1,0.1,215.72,3
ORD01229,2022-01-07,2022-01-10,First Class,14.9,Low,CUST0377,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0079,Furniture,Bookcases,Bookcases Model 687,321.29,5,0.2,44.98,3
ORD01230,2020-01-20,2020-01-28,Second Class,7.19,Critical,CUST0431,Corporate,United States,Phoenix,Arizona,West,PROD0075,Office Supplies,Binders,Binders Model 506,1921.96,5,0.2,557.37,8
ORD01231,2020-11-15,2020-11-19,Same Day,23.26,Low,CUST0196,Consumer,United States,San Jose,California,West,PROD0020,Office Supplies,Art,Art Model 839,1400.47,6,0,266.09,4
ORD01232,2020-03-08,2020-03-11,Same Day,46.27,Critical,CUST0427,Corporate,United States,Phoenix,Arizona,West,PROD0134,Office Supplies,Paper,Paper Model 148,356.84,7,0,89.21,3
ORD01233,2020-10-09,2020-10-18,First Class,46.7,Critical,CUST0231,Home Office,United States,San Jose,California,West,PROD0048,Technology,Computers,Computers Model 643,1852.22,6,0.2,314.88,9
ORD01234,2021-02-01,2021-02-09,Standard Class,22.13,High,CUST0104,Corporate,United States,Los Angeles,California,West,PROD0076,Technology,Accessories,Accessories Model 725,1521.97,10,0.1,258.73,8
ORD01235,2020-08-02,2020-08-07,Second Class,29.54,Medium,CUST0120,Home Office,United States,Dallas,Texas,South,PROD0132,Furniture,Bookcases,Bookcases Model 668,1268.84,7,0,215.7,5
ORD01236,2022-01-03,2022-01-06,Standard Class,23.91,Low,CUST0326,Consumer,United States,Houston,Texas,South,PROD0095,Office Supplies,Binders,Binders Model 525,1498.54,3,0.1,194.81,3
ORD01237,2021-11-02,2021-11-06,Same Day,22.31,High,CUST0456,Home Office,United States,San Antonio,Texas,South,PROD0089,Office Supplies,Art,Art Model 412,837.77,5,0,201.06,4
ORD01238,2020-07-27,2020-08-02,Standard Class,42.48,Low,CUST0035,Consumer,United States,San Jose,California,West,PROD0030,Furniture,Bookcases,Bookcases Model 986,922.12,8,0,92.21,6
ORD01239,2022-01-31,2022-02-07,First Class,27.66,Medium,CUST0398,Home Office,United States,Houston,Texas,South,PROD0060,Furniture,Chairs,Chairs Model 465,1168.31,8,0.1,70.1,7
ORD01240,2020-04-12,2020-04-15,First Class,14.78,Low,CUST0244,Home Office,United States,San Diego,California,West,PROD0053,Furniture,Furnishings,Furnishings Model 624,1655.22,1,0.3,397.25,3
ORD01241,2021-11-03,2021-11-04,First Class,7.02,Critical,CUST0056,Home Office,United States,Chicago,Illinois,Central,PROD0086,Technology,Accessories,Accessories Model 704,52.69,10,0.2,15.28,1
ORD01242,2022-08-27,2022-08-29,First Class,5.2,Medium,CUST0145,Corporate,United States,Dallas,Texas,South,PROD0076,Furniture,Bookcases,Bookcases Model 401,1989.79,6,0.1,238.77,2
ORD01243,2020-05-13,2020-05-16,First Class,6.38,High,CUST0225,Consumer,United States,Chicago,Illinois,Central,PROD0070,Furniture,Chairs,Chairs Model 342,925.08,2,0.2,46.25,3
ORD01244,2020-07-25,2020-07-29,Same Day,25.86,High,CUST0094,Home Office,United States,Houston,Texas,South,PROD0005,Furniture,Tables,Tables Model 826,704.28,3,0.3,140.86,4
ORD01245,2022-08-17,2022-08-21,Second Class,18.14,Medium,CUST0366,Consumer,United States,Chicago,Illinois,Central,PROD0022,Office Supplies,Paper,Paper Model 769,1342.11,6,0.1,335.53,4
ORD01246,2022-12-24,2022-12-28,Second Class,35.48,Low,CUST0417,Consumer,United States,Dallas,Texas,South,PROD0190,Technology,Accessories,Accessories Model 926,1315.21,2,0.3,78.91,4
ORD01247,2021-11-13,2021-11-19,Standard Class,12.93,High,CUST0060,Consumer,United States,San Jose,California,West,PROD0059,Office Supplies,Storage,Storage Model 119,694.22,3,0.2,83.31,6
ORD01248,2022-11-10,2022-11-14,First Class,16.08,Critical,CUST0389,Home Office,United States,New York,New York,East,PROD0144,Furniture,Tables,Tables Model 589,196.81,2,0.3,49.2,4
ORD01249,2021-11-11,2021-11-16,Second Class,40.89,Critical,CUST0045,Corporate,United States,San Antonio,Texas,South,PROD0021,Office Supplies,Art,Art Model 598,1691.68,10,0,422.92,5
ORD01250,2021-07-14,2021-07-15,First Class,9.93,Low,CUST0426,Consumer,United States,New York,New York,East,PROD0105,Furniture,Furnishings,Furnishings Model 268,592.66,5,0.1,65.19,1
ORD01251,2020-03-23,2020-03-26,Same Day,37.03,Critical,CUST0464,Corporate,United States,Chicago,Illinois,Central,PROD0119,Furniture,Bookcases,Bookcases Model 183,735.31,7,0,80.88,3
ORD01252,2020-04-15,2020-04-24,Second Class,35.6,High,CUST0104,Consumer,United States,Houston,Texas,South,PROD0155,Furniture,Furnishings,Furnishings Model 553,308.93,5,0.2,52.52,9
ORD01253,2020-12-08,2020-12-16,Standard Class,41.94,Medium,CUST0255,Corporate,United States,San Jose,California,West,PROD0199,Office Supplies,Storage,Storage Model 940,980.55,10,0,156.89,8
ORD01254,2022-01-16,2022-01-17,Second Class,15.76,Medium,CUST0137,Home Office,United States,Houston,Texas,South,PROD0046,Technology,Accessories,Accessories Model 853,914.81,4,0.2,219.55,1
ORD01255,2020-08-13,2020-08-18,First Class,9.76,Critical,CUST0047,Corporate,United States,New York,New York,East,PROD0043,Furniture,Chairs,Chairs Model 929,704.13,4,0.1,211.24,5
ORD01256,2021-09-12,2021-09-16,Second Class,24.39,Low,CUST0012,Consumer,United States,San Jose,California,West,PROD0090,Technology,Accessories,Accessories Model 886,1036.62,2,0.1,82.93,4
ORD01257,2022-03-15,2022-03-22,Same Day,48.33,Low,CUST0006,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0057,Office Supplies,Art,Art Model 445,1294.14,5,0.2,245.89,7
ORD01258,2021-01-26,2021-02-01,Second Class,17.29,Low,CUST0358,Consumer,United States,Chicago,Illinois,Central,PROD0197,Technology,Phones,Phones Model 495,1359.79,1,0.1,176.77,6
ORD01259,2022-10-17,2022-10-21,Second Class,18.4,Critical,CUST0061,Consumer,United States,New York,New York,East,PROD0196,Furniture,Bookcases,Bookcases Model 189,592.63,6,0.1,112.6,4
ORD01260,2020-01-08,2020-01-13,Standard Class,19.46,Medium,CUST0126,Home Office,United States,San Antonio,Texas,South,PROD0199,Furniture,Bookcases,Bookcases Model 754,1119.15,5,0.1,123.11,5
ORD01261,2021-08-24,2021-08-27,Second Class,41.76,Critical,CUST0312,Consumer,United States,Dallas,Texas,South,PROD0094,Technology,Accessories,Accessories Model 894,1302.01,4,0.2,351.54,3
ORD01262,2022-10-22,2022-10-26,Standard Class,5.86,Critical,CUST0457,Home Office,United States,Dallas,Texas,South,PROD0037,Furniture,Chairs,Chairs Model 918,737.65,8,0.2,184.41,4
ORD01263,2021-05-17,2021-05-26,Standard Class,42.22,High,CUST0303,Consumer,United States,Houston,Texas,South,PROD0045,Office Supplies,Art,Art Model 852,1836.48,5,0,330.57,9
ORD01264,2020-12-12,2020-12-20,Standard Class,35.97,Medium,CUST0249,Home Office,United States,San Diego,California,West,PROD0077,Office Supplies,Storage,Storage Model 822,484.39,9,0.3,135.63,8
ORD01265,2022-04-20,2022-04-25,Second Class,45.43,Critical,CUST0425,Home Office,United States,San Diego,California,West,PROD0059,Furniture,Bookcases,Bookcases Model 682,1973.05,8,0,138.11,5
ORD01266,2020-10-05,2020-10-13,Same Day,32.21,Low,CUST0245,Home Office,United States,Phoenix,Arizona,West,PROD0135,Office Supplies,Storage,Storage Model 130,268.55,1,0.1,13.43,8
ORD01267,2020-06-15,2020-06-19,Second Class,33.89,Low,CUST0121,Home Office,United States,Los Angeles,California,West,PROD0122,Office Supplies,Art,Art Model 886,866.86,10,0.1,156.03,4
ORD01268,2021-09-01,2021-09-11,Standard Class,20.43,Medium,CUST0143,Consumer,United States,San Jose,California,West,PROD0031,Technology,Accessories,Accessories Model 814,1792.1,5,0.2,483.87,10
ORD01269,2021-05-05,2021-05-14,Second Class,22.88,Critical,CUST0499,Consumer,United States,Los Angeles,California,West,PROD0183,Technology,Computers,Computers Model 977,103.42,6,0.2,16.55,9
ORD01270,2020-03-28,2020-04-03,Second Class,36.83,High,CUST0093,Home Office,United States,Dallas,Texas,South,PROD0069,Technology,Computers,Computers Model 906,1004.35,2,0,120.52,6
ORD01271,2021-09-30,2021-10-09,Second Class,47.48,Critical,CUST0058,Consumer,United States,Phoenix,Arizona,West,PROD0116,Furniture,Tables,Tables Model 850,1698.62,1,0.2,356.71,9
ORD01272,2022-01-27,2022-02-02,Same Day,22.25,High,CUST0067,Consumer,United States,Chicago,Illinois,Central,PROD0058,Technology,Computers,Computers Model 440,650.07,9,0.3,188.52,6
ORD01273,2021-08-07,2021-08-08,First Class,5.85,Critical,CUST0008,Corporate,United States,Houston,Texas,South,PROD0084,Technology,Computers,Computers Model 345,547.87,6,0.1,87.66,1
ORD01274,2020-05-20,2020-05-23,First Class,48.93,High,CUST0494,Consumer,United States,San Antonio,Texas,South,PROD0108,Furniture,Furnishings,Furnishings Model 405,1183.01,9,0.3,165.62,3
ORD01275,2021-05-19,2021-05-20,First Class,12.51,Low,CUST0241,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0178,Office Supplies,Storage,Storage Model 646,866.2,6,0.2,164.58,1
ORD01276,2020-03-06,2020-03-16,Same Day,30.42,Critical,CUST0246,Home Office,United States,San Jose,California,West,PROD0153,Furniture,Tables,Tables Model 415,1594.21,4,0.3,366.67,10
ORD01277,2022-12-20,2022-12-28,Second Class,43.79,Medium,CUST0069,Home Office,United States,Dallas,Texas,South,PROD0195,Technology,Phones,Phones Model 364,1541.01,4,0.1,184.92,8
ORD01278,2021-04-26,2021-05-03,Second Class,19.3,Critical,CUST0488,Home Office,United States,Dallas,Texas,South,PROD0033,Technology,Accessories,Accessories Model 941,1013.94,9,0.1,263.62,7
ORD01279,2022-06-14,2022-06-22,Same Day,29.27,Medium,CUST0097,Home Office,United States,Chicago,Illinois,Central,PROD0145,Office Supplies,Storage,Storage Model 132,528.94,2,0.3,153.39,8
ORD01280,2022-05-12,2022-05-13,First Class,32.31,Medium,CUST0115,Consumer,United States,New York,New York,East,PROD0015,Furniture,Furnishings,Furnishings Model 883,756.31,3,0.2,204.2,1
ORD01281,2020-04-07,2020-04-08,Standard Class,16.81,Critical,CUST0116,Home Office,United States,Phoenix,Arizona,West,PROD0035,Office Supplies,Storage,Storage Model 901,1491.07,9,0.2,208.75,1
ORD01282,2020-10-28,2020-10-29,Second Class,23.13,Critical,CUST0332,Home Office,United States,Phoenix,Arizona,West,PROD0139,Furniture,Chairs,Chairs Model 704,1055.47,9,0.1,263.87,1
ORD01283,2021-11-11,2021-11-13,Same Day,31.93,Critical,CUST0294,Home Office,United States,Houston,Texas,South,PROD0020,Office Supplies,Storage,Storage Model 518,1389.72,6,0,180.66,2
ORD01284,2020-03-05,2020-03-11,Standard Class,21.17,Medium,CUST0082,Consumer,United States,New York,New York,East,PROD0027,Furniture,Furnishings,Furnishings Model 203,90.44,5,0.1,14.47,6
ORD01285,2021-08-15,2021-08-21,Second Class,13.82,High,CUST0068,Home Office,United States,Phoenix,Arizona,West,PROD0008,Office Supplies,Binders,Binders Model 473,242.99,1,0,46.17,6
ORD01286,2021-02-05,2021-02-09,Same Day,11.93,Low,CUST0427,Consumer,United States,New York,New York,East,PROD0019,Office Supplies,Art,Art Model 548,1761.1,10,0.3,228.94,4
ORD01287,2021-05-22,2021-05-31,Standard Class,39.86,Critical,CUST0413,Corporate,United States,Phoenix,Arizona,West,PROD0112,Technology,Accessories,Accessories Model 735,1790.35,6,0,358.07,9
ORD01288,2022-12-14,2022-12-17,Second Class,31.84,High,CUST0439,Home Office,United States,San Jose,California,West,PROD0063,Office Supplies,Paper,Paper Model 885,1445.52,8,0,115.64,3
ORD01289,2020-02-18,2020-02-27,Standard Class,35.44,Low,CUST0193,Home Office,United States,Houston,Texas,South,PROD0019,Technology,Computers,Computers Model 661,1821.79,3,0,109.31,9
ORD01290,2021-01-03,2021-01-07,Second Class,13.69,Critical,CUST0307,Home Office,United States,New York,New York,East,PROD0080,Furniture,Tables,Tables Model 957,1398.48,4,0.1,293.68,4
ORD01291,2021-04-14,2021-04-18,Same Day,49.31,High,CUST0232,Consumer,United States,New York,New York,East,PROD0026,Office Supplies,Storage,Storage Model 979,67,6,0.3,4.02,4
ORD01292,2022-11-21,2022-11-29,Standard Class,13.1,Medium,CUST0473,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0122,Office Supplies,Binders,Binders Model 655,837.66,7,0,108.9,8
ORD01293,2022-10-23,2022-10-28,Standard Class,45.53,High,CUST0365,Corporate,United States,San Jose,California,West,PROD0012,Technology,Phones,Phones Model 433,392.32,5,0,90.23,5
ORD01294,2022-04-10,2022-04-15,First Class,34.8,Critical,CUST0263,Home Office,United States,Chicago,Illinois,Central,PROD0189,Furniture,Furnishings,Furnishings Model 882,1916.71,1,0.3,287.51,5
ORD01295,2020-08-15,2020-08-22,Same Day,14.27,Critical,CUST0059,Corporate,United States,Philadelphia,Pennsylvania,East,PROD0189,Technology,Phones,Phones Model 326,186.84,4,0.1,44.84,7
ORD01296,2021-02-13,2021-02-22,Second Class,20.6,Medium,CUST0181,Consumer,United States,San Antonio,Texas,South,PROD0034,Technology,Phones,Phones Model 791,823.29,1,0.1,238.75,9
ORD01297,2020-07-23,2020-07-30,Standard Class,30.62,Critical,CUST0104,Consumer,United States,Philadelphia,Pennsylvania,East,PROD0078,Furniture,Bookcases,Bookcases Model 346,1910.22,4,0.3,305.64,7
ORD01298,2022-07-11,2022-07-18,Same Day,47.41,Medium,CUST0362,Home Office,United States,Philadelphia,Pennsylvania,East,PROD0199,Technology,Phones,Phones Model 432,1860.28,2,0.2,539.48,7
ORD01299,2021-06-23,2021-07-01,Second Class,5.3,Low,CUST0088,Home Office,United States,San Diego,California,West,PROD0012,Office Supplies,Paper,Paper Model 160,866.2,6,0,199.23,8
ORD01300,2022-12-13,2022-12-15,First Class,5.46,Low,CUST0327,Consumer,United States,New York,New York,East,PROD0119,Furniture,Tables,Tables Model 343,1410.48,3,0,98.73,2
ORD01301,2021-05-10,2021-05-12,Second Class,49.22,Medium,CUST0483,Consumer,United States,San Antonio,Texas,South,PROD0196,Furniture,Furnishings,Furnishings Model 325,1113.39,2,0.3,122.47,2
ORD01302,2020-09-14,2020-09-24,Same Day,28.45,Low,CUST0282,Consumer,United States,Dallas,Texas,South,PROD0192,Furniture,Furnishings,Furnishings Model 582,1881.02,6,0.3,300.96,10
ORD01303,2021-05-19,2021-05-29,First Class,46.7,Medium,CUST0486,Consumer,United States,Dallas,Texas,South,PROD0069,Office Supplies,Art,Art Model 673,344.7,1,0.3,48.26,10
ORD01304,2022-09-30,2022-10-09,Standard Class,42.48,High,CUST0406,Corporate,United States,San Antonio,Texas,South,PROD0010,Office Supplies,Storage,Storage Model 837,1708.36,1,0,102.5,9
ORD01305,2020-10-03,2020-10-08,First Class,32.46,Critical,CUST0483,Home Office,United States,Los Angeles,California,West,PROD0116,Technology,Phones,Phones Model 196,666.67,1,0.3,146.67,5
ORD01306,2021-06-14,2021-06-20,Standard Class,12.15,Critical,CUST0420,Consumer,United States,Dallas,Texas,South,PROD0060,Furniture,Furnishings,Furnishings Model 527,1126.73,10,0.2,315.48,6
ORD01307,2020-04-26,2020-05-01,Standard Class,33.97,Medium,CUST0375,Home Office,United States,San Diego,California,West,PROD0163,Technology,Phones,Phones Model 254,1308.9,9,0,222.51,5
